CategoryID,CategoryNumber,CategoryName
150793,4,Pricing
150794,2,Delivery
150795,4,Pricing
150796,4,User Experience
150797,2,User Experience
150798,4,User Experience
150799,3,Delivery
150800,3,Customer Service
150801,3,Delivery
150802,5,Product Quality
150803,4,Customer Service
150804,4,Delivery
150805,1,User Experience
150806,2,Pricing
150807,4,Customer Service
150808,1,User Experience
150809,5,User Experience
150810,4,User Experience
150811,2,User Experience
150812,2,Product Quality
150813,5,Customer Service
150814,5,Product Quality
150815,3,Product Quality
150816,4,Customer Service
150817,3,Delivery
150818,1,User Experience
150819,4,Product Quality
150820,2,Pricing
150821,2,User Experience
150822,1,Product Quality
150823,3,Pricing
150824,2,Customer Service
150825,4,Delivery
150826,4,Product Quality
150827,4,Customer Service
150828,1,Pricing
150829,2,Pricing
150830,2,Pricing
150831,4,Pricing
150832,5,Pricing
150833,3,User Experience
150834,1,Delivery
150835,1,Product Quality
150836,5,User Experience
150837,5,Product Quality
150838,4,Pricing
150839,5,Pricing
150840,4,Product Quality
150841,3,Customer Service
150842,2,Delivery
150843,2,Pricing
150844,3,User Experience
150845,2,User Experience
150846,3,Product Quality
150847,1,Product Quality
150848,1,Pricing
150849,3,Delivery
150850,3,Pricing
150851,2,Delivery
150852,2,Customer Service
150853,2,Product Quality
150854,4,Product Quality
150855,5,User Experience
150856,1,User Experience
150857,4,Pricing
150858,2,Product Quality
150859,2,Customer Service
150860,4,Delivery
150861,4,Delivery
150862,4,Delivery
150863,4,Customer Service
150864,2,Delivery
150865,2,Product Quality
150866,1,Pricing
150867,2,Product Quality
150868,5,Pricing
150869,1,Product Quality
150870,4,Product Quality
150871,5,Customer Service
150872,3,User Experience
150873,1,Product Quality
150874,1,Pricing
150875,3,User Experience
150876,3,Product Quality
150877,1,Pricing
150878,2,Delivery
150879,2,Customer Service
150880,1,Product Quality
150881,4,Delivery
150882,3,Delivery
150883,4,Delivery
150884,1,Delivery
150885,5,Pricing
150886,1,Delivery
150887,4,Product Quality
150888,4,User Experience
150889,5,Delivery
150890,4,Delivery
150891,4,Delivery
150892,1,Pricing
150893,1,User Experience
150894,3,Pricing
150895,3,Customer Service
150896,4,User Experience
150897,3,Product Quality
150898,5,User Experience
150899,3,User Experience
150900,4,Product Quality
150901,4,Customer Service
150902,4,Customer Service
150903,2,Customer Service
150904,2,Pricing
150905,1,Customer Service
150906,5,User Experience
150907,2,Pricing
150908,5,Customer Service
150909,2,Customer Service
150910,4,Delivery
150911,5,Pricing
150912,5,Product Quality
150913,5,Customer Service
150914,1,Delivery
150915,3,Pricing
150916,2,Product Quality
150917,1,Pricing
150918,3,Pricing
150919,4,Delivery
150920,3,User Experience
150921,1,Delivery
150922,1,Pricing
150923,3,Pricing
150924,3,Pricing
150925,1,Pricing
150926,3,Pricing
150927,2,Product Quality
150928,1,Product Quality
150929,1,Pricing
150930,1,User Experience
150931,1,Customer Service
150932,1,Delivery
150933,2,Pricing
150934,4,Delivery
150935,2,Product Quality
150936,3,Pricing
150937,5,User Experience
150938,4,Pricing
150939,4,Pricing
150940,4,Pricing
150941,4,Customer Service
150942,2,Customer Service
150943,2,Customer Service
150944,3,Customer Service
150945,5,Pricing
150946,1,Delivery
150947,1,Pricing
150948,4,Product Quality
150949,2,Product Quality
150950,4,Customer Service
150951,1,User Experience
150952,3,Pricing
150953,2,Pricing
150954,5,Customer Service
150955,2,User Experience
150956,5,Customer Service
150957,4,User Experience
150958,1,Pricing
150959,4,User Experience
150960,3,User Experience
150961,4,Pricing
150962,5,Pricing
150963,2,Product Quality
150964,5,Pricing
150965,4,User Experience
150966,4,Delivery
150967,3,User Experience
150968,5,Delivery
150969,1,Customer Service
150970,4,Pricing
150971,5,Product Quality
150972,3,Customer Service
150973,2,Delivery
150974,4,Delivery
150975,3,Delivery
150976,4,Customer Service
150977,5,Delivery
150978,5,Customer Service
150979,1,Product Quality
150980,2,Product Quality
150981,1,Pricing
150982,4,Delivery
150983,2,Delivery
150984,1,Product Quality
150985,1,User Experience
150986,4,Pricing
150987,2,Customer Service
150988,4,Product Quality
150989,3,Product Quality
150990,3,Delivery
150991,2,Product Quality
150992,5,Customer Service
150993,3,Customer Service
150994,1,Delivery
150995,1,Customer Service
150996,1,User Experience
150997,5,Customer Service
150998,3,Pricing
150999,1,Delivery
151000,2,User Experience
151001,2,Product Quality
151002,1,User Experience
151003,2,Product Quality
151004,2,Delivery
151005,2,User Experience
151006,3,Customer Service
151007,4,User Experience
151008,3,User Experience
151009,2,User Experience
151010,5,User Experience
151011,5,Pricing
151012,5,Pricing
151013,5,User Experience
151014,1,Product Quality
151015,2,Pricing
151016,5,Customer Service
151017,3,User Experience
151018,3,Product Quality
151019,4,Product Quality
151020,3,Customer Service
151021,4,User Experience
151022,1,Delivery
151023,3,Customer Service
151024,5,Pricing
151025,2,User Experience
151026,1,Product Quality
151027,4,Product Quality
151028,1,Delivery
151029,3,Customer Service
151030,1,Customer Service
151031,1,User Experience
151032,5,Pricing
151033,1,Product Quality
151034,1,Delivery
151035,1,Delivery
151036,2,Customer Service
151037,4,User Experience
151038,2,User Experience
151039,5,Customer Service
151040,1,Product Quality
151041,5,Customer Service
151042,3,Pricing
151043,5,Pricing
151044,2,Pricing
151045,5,Product Quality
151046,3,Pricing
151047,4,Product Quality
151048,5,Product Quality
151049,5,Customer Service
151050,1,User Experience
151051,4,Delivery
151052,2,Customer Service
151053,4,Pricing
151054,4,Product Quality
151055,1,Product Quality
151056,1,User Experience
151057,5,Product Quality
151058,3,Pricing
151059,4,Product Quality
151060,1,Delivery
151061,5,Product Quality
151062,4,Product Quality
151063,5,Product Quality
151064,4,Product Quality
151065,1,Pricing
151066,5,User Experience
151067,2,Delivery
151068,1,Pricing
151069,1,User Experience
151070,2,Pricing
151071,2,Delivery
151072,5,Pricing
151073,1,User Experience
151074,5,Product Quality
151075,5,User Experience
151076,3,User Experience
151077,3,Pricing
151078,2,Customer Service
151079,5,Pricing
151080,2,Product Quality
151081,5,User Experience
151082,3,Customer Service
151083,1,User Experience
151084,2,Customer Service
151085,4,Pricing
151086,3,Product Quality
151087,3,Customer Service
151088,4,Product Quality
151089,4,Delivery
151090,1,Customer Service
151091,1,Pricing
151092,2,Delivery
151093,1,Delivery
151094,1,Product Quality
151095,4,Delivery
151096,4,Customer Service
151097,5,Product Quality
151098,5,Pricing
151099,2,Product Quality
151100,3,Delivery
151101,3,Pricing
151102,2,Customer Service
151103,4,Delivery
151104,3,User Experience
151105,4,Product Quality
151106,3,Product Quality
151107,3,Pricing
151108,2,Product Quality
151109,4,Pricing
151110,4,User Experience
151111,3,Pricing
151112,3,Product Quality
151113,5,Delivery
151114,4,Product Quality
151115,4,Customer Service
151116,2,Delivery
151117,2,User Experience
151118,2,Customer Service
151119,2,Delivery
151120,1,Customer Service
151121,4,Delivery
151122,5,Customer Service
151123,2,Delivery
151124,3,Pricing
151125,2,Pricing
151126,3,Pricing
151127,3,User Experience
151128,1,Pricing
151129,2,Pricing
151130,4,Product Quality
151131,4,Pricing
151132,5,Pricing
151133,3,Delivery
151134,2,Delivery
151135,5,Customer Service
151136,4,Delivery
151137,5,Product Quality
151138,4,Pricing
151139,5,Customer Service
151140,1,Product Quality
151141,2,Product Quality
151142,1,User Experience
151143,2,Customer Service
151144,1,Product Quality
151145,3,Customer Service
151146,4,Delivery
151147,5,Pricing
151148,1,Product Quality
151149,4,Delivery
151150,1,User Experience
151151,3,Customer Service
151152,2,Pricing
151153,2,User Experience
151154,3,Pricing
151155,2,Customer Service
151156,1,Product Quality
151157,2,Delivery
151158,3,Customer Service
151159,1,Product Quality
151160,3,User Experience
151161,3,Customer Service
151162,3,Pricing
151163,3,User Experience
151164,5,User Experience
151165,1,User Experience
151166,4,Pricing
151167,3,User Experience
151168,4,User Experience
151169,1,Pricing
151170,3,Delivery
151171,3,Delivery
151172,2,User Experience
151173,3,User Experience
151174,5,Delivery
151175,3,Customer Service
151176,3,Product Quality
151177,4,User Experience
151178,2,Delivery
151179,3,Product Quality
151180,5,Delivery
151181,2,Delivery
151182,5,Pricing
151183,4,Product Quality
151184,2,User Experience
151185,1,Customer Service
151186,5,Pricing
151187,4,User Experience
151188,1,User Experience
151189,5,Product Quality
151190,5,Delivery
151191,1,Product Quality
151192,1,Delivery
151193,4,Delivery
151194,4,Pricing
151195,1,Delivery
151196,4,Product Quality
151197,4,Delivery
151198,1,Delivery
151199,5,User Experience
151200,1,Delivery
151201,2,Product Quality
151202,1,Customer Service
151203,3,Pricing
151204,3,Customer Service
151205,3,Customer Service
151206,2,Customer Service
151207,1,Delivery
151208,5,Customer Service
151209,3,Pricing
151210,5,Delivery
151211,3,Customer Service
151212,3,Delivery
151213,4,User Experience
151214,2,Customer Service
151215,2,Pricing
151216,5,User Experience
151217,2,Product Quality
151218,5,Pricing
151219,1,Customer Service
151220,4,Product Quality
151221,5,Product Quality
151222,5,Delivery
151223,3,Pricing
151224,5,Customer Service
151225,2,Pricing
151226,4,User Experience
151227,4,Delivery
151228,4,User Experience
151229,4,Delivery
151230,4,Delivery
151231,2,Pricing
151232,4,Pricing
151233,2,Pricing
151234,3,Delivery
151235,1,Delivery
151236,1,Delivery
151237,5,User Experience
151238,2,Customer Service
151239,2,Product Quality
151240,1,Delivery
151241,2,Pricing
151242,3,Pricing
151243,4,Pricing
151244,2,Customer Service
151245,1,Delivery
151246,1,User Experience
151247,1,Pricing
151248,2,Customer Service
151249,4,Customer Service
151250,5,Delivery
151251,4,Pricing
151252,3,Pricing
151253,2,Pricing
151254,2,User Experience
151255,1,Product Quality
151256,3,Pricing
151257,3,Delivery
151258,3,User Experience
151259,1,Product Quality
151260,3,Customer Service
151261,2,Pricing
151262,5,Delivery
151263,3,Pricing
151264,1,Delivery
151265,3,Customer Service
151266,2,Delivery
151267,1,Customer Service
151268,3,Delivery
151269,4,Product Quality
151270,3,Customer Service
151271,1,Product Quality
151272,3,Customer Service
151273,2,Delivery
151274,1,Customer Service
151275,4,Pricing
151276,1,Delivery
151277,2,Delivery
151278,2,Delivery
151279,5,User Experience
151280,4,Customer Service
151281,2,Customer Service
151282,4,User Experience
151283,2,Delivery
151284,5,Delivery
151285,3,Pricing
151286,3,Delivery
151287,1,Product Quality
151288,5,Delivery
151289,2,Pricing
151290,3,Customer Service
151291,3,Customer Service
151292,1,Pricing
151293,1,Customer Service
151294,4,Product Quality
151295,5,Pricing
151296,5,Customer Service
151297,4,Pricing
151298,3,User Experience
151299,3,User Experience
151300,3,Pricing
151301,5,Pricing
151302,5,Delivery
151303,1,Pricing
151304,3,Customer Service
151305,3,Delivery
151306,2,Product Quality
151307,2,Product Quality
151308,3,Customer Service
151309,2,Customer Service
151310,3,Product Quality
151311,1,Customer Service
151312,2,User Experience
151313,2,User Experience
151314,3,Product Quality
151315,1,Pricing
151316,3,Product Quality
151317,4,Customer Service
151318,5,User Experience
151319,2,User Experience
151320,5,Product Quality
151321,2,Product Quality
151322,5,Product Quality
151323,4,Delivery
151324,3,Pricing
151325,4,Product Quality
151326,3,Pricing
151327,5,Pricing
151328,2,Customer Service
151329,1,Pricing
151330,5,User Experience
151331,1,User Experience
151332,1,User Experience
151333,2,User Experience
151334,1,Pricing
151335,3,User Experience
151336,2,Customer Service
151337,4,User Experience
151338,4,Customer Service
151339,4,Product Quality
151340,5,Pricing
151341,3,User Experience
151342,5,Customer Service
151343,1,Pricing
151344,2,User Experience
151345,3,Delivery
151346,5,Customer Service
151347,3,Delivery
151348,4,Delivery
151349,3,Product Quality
151350,3,Product Quality
151351,5,Delivery
151352,3,User Experience
151353,5,Pricing
151354,1,Customer Service
151355,1,User Experience
151356,5,Customer Service
151357,1,Product Quality
151358,2,Customer Service
151359,3,Pricing
151360,4,Customer Service
151361,4,User Experience
151362,4,Delivery
151363,3,User Experience
151364,3,Delivery
151365,5,User Experience
151366,2,Pricing
151367,5,Delivery
151368,3,Customer Service
151369,1,Delivery
151370,5,Pricing
151371,4,Pricing
151372,5,User Experience
151373,4,Pricing
151374,1,Customer Service
151375,1,Customer Service
151376,3,User Experience
151377,1,Pricing
151378,3,Customer Service
151379,3,Delivery
151380,2,Delivery
151381,1,User Experience
151382,3,Product Quality
151383,2,User Experience
151384,3,Customer Service
151385,1,User Experience
151386,3,Delivery
151387,1,Delivery
151388,1,Customer Service
151389,5,User Experience
151390,4,Product Quality
151391,2,User Experience
151392,4,Delivery
151393,4,Product Quality
151394,3,User Experience
151395,5,Pricing
151396,2,Delivery
151397,5,Customer Service
151398,4,Product Quality
151399,4,Product Quality
151400,4,User Experience
151401,4,Product Quality
151402,1,Delivery
151403,3,Pricing
151404,1,Product Quality
151405,2,Pricing
151406,3,Pricing
151407,1,Product Quality
151408,1,Pricing
151409,3,Customer Service
151410,1,Delivery
151411,5,Pricing
151412,4,Customer Service
151413,4,Customer Service
151414,2,Delivery
151415,2,Pricing
151416,3,User Experience
151417,5,Customer Service
151418,4,Product Quality
151419,4,Customer Service
151420,4,User Experience
151421,4,Product Quality
151422,5,Pricing
151423,3,User Experience
151424,5,User Experience
151425,3,Customer Service
151426,3,Delivery
151427,3,Product Quality
151428,4,User Experience
151429,4,Product Quality
151430,4,Pricing
151431,1,Pricing
151432,5,Delivery
151433,3,Product Quality
151434,4,Delivery
151435,2,Customer Service
151436,2,Product Quality
151437,1,Pricing
151438,3,Delivery
151439,1,User Experience
151440,2,Product Quality
151441,4,Pricing
151442,2,Pricing
151443,5,User Experience
151444,1,Customer Service
151445,2,Customer Service
151446,4,Customer Service
151447,5,User Experience
151448,2,Delivery
151449,3,Delivery
151450,5,Delivery
151451,3,Pricing
151452,5,Customer Service
151453,1,Pricing
151454,1,User Experience
151455,2,Delivery
151456,4,User Experience
151457,5,Customer Service
151458,3,Delivery
151459,4,Product Quality
151460,4,Delivery
151461,5,Delivery
151462,3,User Experience
151463,4,Customer Service
151464,5,Customer Service
151465,2,Customer Service
151466,4,Customer Service
151467,3,Customer Service
151468,3,Delivery
151469,3,Delivery
151470,4,User Experience
151471,1,Customer Service
151472,3,Pricing
151473,1,Customer Service
151474,4,Pricing
151475,1,Pricing
151476,1,Product Quality
151477,2,Delivery
151478,2,Delivery
151479,1,User Experience
151480,5,Delivery
151481,3,Delivery
151482,2,Customer Service
151483,1,User Experience
151484,2,Delivery
151485,1,Delivery
151486,1,Delivery
151487,3,User Experience
151488,5,Customer Service
151489,2,User Experience
151490,5,Customer Service
151491,1,Customer Service
151492,5,Product Quality
151493,3,Delivery
151494,5,Pricing
151495,4,Customer Service
151496,4,Delivery
151497,1,User Experience
151498,4,Pricing
151499,3,Delivery
151500,4,Customer Service
151501,3,Delivery
151502,3,User Experience
151503,3,Pricing
151504,5,User Experience
151505,2,Pricing
151506,5,Pricing
151507,3,Pricing
151508,3,Customer Service
151509,1,User Experience
151510,4,Pricing
151511,1,Product Quality
151512,1,Product Quality
151513,5,User Experience
151514,5,Pricing
151515,1,Customer Service
151516,5,Customer Service
151517,1,User Experience
151518,5,User Experience
151519,4,Pricing
151520,4,Pricing
151521,2,User Experience
151522,2,Product Quality
151523,5,User Experience
151524,5,Customer Service
151525,1,Product Quality
151526,3,Customer Service
151527,4,Product Quality
151528,2,Product Quality
151529,1,Product Quality
151530,3,Delivery
151531,3,User Experience
151532,5,Delivery
151533,1,Pricing
151534,4,Customer Service
151535,3,Delivery
151536,2,Delivery
151537,4,Product Quality
151538,4,Customer Service
151539,3,Pricing
151540,5,Delivery
151541,3,User Experience
151542,2,Pricing
151543,1,Customer Service
151544,3,Customer Service
151545,2,Pricing
151546,4,Delivery
151547,5,Product Quality
151548,4,User Experience
151549,1,Pricing
151550,1,User Experience
151551,5,Pricing
151552,5,User Experience
151553,1,Customer Service
151554,5,Product Quality
151555,3,Customer Service
151556,2,Customer Service
151557,3,Customer Service
151558,1,Customer Service
151559,5,User Experience
151560,3,Pricing
151561,4,Customer Service
151562,2,Product Quality
151563,1,Delivery
151564,1,Pricing
151565,4,Product Quality
151566,5,User Experience
151567,5,Product Quality
151568,1,Product Quality
151569,2,Product Quality
151570,5,Pricing
151571,2,Product Quality
151572,1,Delivery
151573,4,User Experience
151574,4,User Experience
151575,5,Delivery
151576,2,Delivery
151577,2,Pricing
151578,4,Customer Service
151579,2,Product Quality
151580,5,Customer Service
151581,5,User Experience
151582,1,User Experience
151583,5,Customer Service
151584,4,User Experience
151585,4,Product Quality
151586,4,User Experience
151587,3,User Experience
151588,2,Customer Service
151589,3,Product Quality
151590,3,Delivery
151591,2,Delivery
151592,4,User Experience
151593,3,Product Quality
151594,3,User Experience
151595,2,Delivery
151596,2,Delivery
151597,1,Pricing
151598,5,Delivery
151599,3,Product Quality
151600,2,User Experience
151601,2,Product Quality
151602,3,User Experience
151603,2,User Experience
151604,2,Customer Service
151605,4,Product Quality
151606,5,Product Quality
151607,5,User Experience
151608,3,Product Quality
151609,2,Customer Service
151610,4,Pricing
151611,2,Pricing
151612,2,Customer Service
151613,2,Pricing
151614,3,Customer Service
151615,1,Customer Service
151616,5,Delivery
151617,4,Delivery
151618,4,User Experience
151619,1,Delivery
151620,2,Product Quality
151621,1,Customer Service
151622,2,Product Quality
151623,2,Product Quality
151624,4,Customer Service
151625,5,Delivery
151626,2,Product Quality
151627,1,Pricing
151628,2,Delivery
151629,2,User Experience
151630,1,Customer Service
151631,3,Customer Service
151632,2,Product Quality
151633,1,Customer Service
151634,3,Product Quality
151635,4,User Experience
151636,4,Delivery
151637,5,User Experience
151638,3,User Experience
151639,2,Delivery
151640,4,Customer Service
151641,1,Product Quality
151642,2,Delivery
151643,5,User Experience
151644,1,Pricing
151645,5,Pricing
151646,2,Customer Service
151647,1,Delivery
151648,3,Product Quality
151649,2,User Experience
151650,4,Pricing
151651,5,Customer Service
151652,3,Pricing
151653,3,Product Quality
151654,5,Delivery
151655,5,Delivery
151656,3,Pricing
151657,1,Customer Service
151658,2,Pricing
151659,1,Product Quality
151660,3,Delivery
151661,2,Customer Service
151662,3,Customer Service
151663,5,Product Quality
151664,3,Pricing
151665,4,Product Quality
151666,3,Customer Service
151667,5,Product Quality
151668,2,Product Quality
151669,2,User Experience
151670,4,Product Quality
151671,5,Pricing
151672,3,Delivery
151673,2,Pricing
151674,5,User Experience
151675,5,Customer Service
151676,5,User Experience
151677,3,Delivery
151678,1,Product Quality
151679,1,Product Quality
151680,1,User Experience
151681,3,Product Quality
151682,4,Pricing
151683,3,Pricing
151684,2,Product Quality
151685,4,Customer Service
151686,1,Customer Service
151687,4,Customer Service
151688,4,Product Quality
151689,2,Customer Service
151690,3,Pricing
151691,2,Customer Service
151692,4,Customer Service
151693,1,Product Quality
151694,1,User Experience
151695,2,Product Quality
151696,2,User Experience
151697,3,Pricing
151698,3,Product Quality
151699,1,Delivery
151700,5,Product Quality
151701,5,Pricing
151702,2,User Experience
151703,5,Pricing
151704,2,User Experience
151705,1,Customer Service
151706,1,Customer Service
151707,1,User Experience
151708,1,User Experience
151709,2,Product Quality
151710,2,Product Quality
151711,1,Product Quality
151712,1,User Experience
151713,4,Pricing
151714,2,Product Quality
151715,5,Delivery
151716,5,User Experience
151717,1,User Experience
151718,2,Customer Service
151719,2,Product Quality
151720,3,Customer Service
151721,2,Pricing
151722,4,Pricing
151723,5,Delivery
151724,4,Delivery
151725,2,Customer Service
151726,5,Product Quality
151727,2,Product Quality
151728,3,Delivery
151729,1,User Experience
151730,2,User Experience
151731,5,Product Quality
151732,1,Customer Service
151733,3,Delivery
151734,4,Pricing
151735,1,Customer Service
151736,3,Delivery
151737,5,Product Quality
151738,5,User Experience
151739,4,Product Quality
151740,5,Delivery
151741,4,Delivery
151742,5,Delivery
151743,4,Product Quality
151744,4,Pricing
151745,1,Product Quality
151746,1,Product Quality
151747,1,User Experience
151748,2,Delivery
151749,2,User Experience
151750,1,Pricing
151751,5,User Experience
151752,1,User Experience
151753,3,User Experience
151754,1,Delivery
151755,1,User Experience
151756,4,Delivery
151757,5,Product Quality
151758,2,Delivery
151759,5,Product Quality
151760,3,Product Quality
151761,3,Pricing
151762,2,User Experience
151763,5,Product Quality
151764,1,Product Quality
151765,4,Pricing
151766,2,Pricing
151767,1,Customer Service
151768,4,Pricing
151769,1,Product Quality
151770,5,Delivery
151771,1,Delivery
151772,3,Delivery
151773,3,Delivery
151774,3,Delivery
151775,4,Pricing
151776,1,Customer Service
151777,3,Pricing
151778,3,Customer Service
151779,5,Delivery
151780,2,User Experience
151781,5,Customer Service
151782,3,Product Quality
151783,4,Customer Service
151784,1,Delivery
151785,5,Customer Service
151786,2,Product Quality
151787,3,Pricing
151788,1,Pricing
151789,2,Delivery
151790,5,User Experience
151791,1,Customer Service
151792,1,Pricing
151793,5,Delivery
151794,1,Customer Service
151795,1,Product Quality
151796,1,User Experience
151797,3,Pricing
151798,4,Delivery
151799,2,Delivery
151800,3,Pricing
151801,4,Delivery
151802,2,Product Quality
151803,3,Product Quality
151804,3,Delivery
151805,3,Pricing
151806,3,Delivery
151807,3,Delivery
151808,1,Customer Service
151809,4,Customer Service
151810,2,User Experience
151811,5,User Experience
151812,3,Pricing
151813,5,Product Quality
151814,5,Customer Service
151815,3,Delivery
151816,2,Customer Service
151817,4,Product Quality
151818,2,Pricing
151819,1,Pricing
151820,5,Delivery
151821,2,Product Quality
151822,3,User Experience
151823,1,Customer Service
151824,3,Delivery
151825,1,Pricing
151826,4,Pricing
151827,5,Product Quality
151828,2,Pricing
151829,1,Delivery
151830,3,Delivery
151831,5,Delivery
151832,2,User Experience
151833,3,Pricing
151834,1,Product Quality
151835,1,Pricing
151836,1,User Experience
151837,4,Product Quality
151838,2,Delivery
151839,5,User Experience
151840,3,Product Quality
151841,3,Product Quality
151842,2,Product Quality
151843,4,Pricing
151844,5,User Experience
151845,5,Customer Service
151846,5,Product Quality
151847,2,Product Quality
151848,4,Product Quality
151849,4,Customer Service
151850,5,Pricing
151851,3,User Experience
151852,4,Customer Service
151853,2,Customer Service
151854,3,User Experience
151855,3,Pricing
151856,4,Delivery
151857,3,User Experience
151858,4,Delivery
151859,2,Pricing
151860,1,User Experience
151861,3,Pricing
151862,1,User Experience
151863,4,Customer Service
151864,1,Product Quality
151865,5,Product Quality
151866,5,Delivery
151867,3,User Experience
151868,2,Product Quality
151869,5,User Experience
151870,2,Pricing
151871,3,User Experience
151872,1,Delivery
151873,2,User Experience
151874,5,User Experience
151875,2,Customer Service
151876,2,Customer Service
151877,3,Product Quality
151878,3,Delivery
151879,1,Customer Service
151880,3,Customer Service
151881,5,Delivery
151882,3,Product Quality
151883,2,Product Quality
151884,5,Pricing
151885,1,Customer Service
151886,2,Customer Service
151887,5,Delivery
151888,1,Product Quality
151889,3,User Experience
151890,1,Product Quality
151891,1,Customer Service
151892,5,Delivery
151893,5,Delivery
151894,3,Delivery
151895,1,Delivery
151896,5,Delivery
151897,3,Delivery
151898,2,Customer Service
151899,5,User Experience
151900,5,User Experience
151901,4,Product Quality
151902,4,Customer Service
151903,2,Delivery
151904,3,Customer Service
151905,5,Product Quality
151906,1,Pricing
151907,1,Product Quality
151908,1,Delivery
151909,5,Product Quality
151910,2,Product Quality
151911,5,Delivery
151912,5,Product Quality
151913,2,Delivery
151914,3,Customer Service
151915,1,Delivery
151916,1,Product Quality
151917,4,Customer Service
151918,1,Pricing
151919,1,Delivery
151920,2,Product Quality
151921,5,User Experience
151922,5,Product Quality
151923,3,Product Quality
151924,4,User Experience
151925,1,Pricing
151926,2,Product Quality
151927,5,Customer Service
151928,1,Pricing
151929,2,User Experience
151930,2,Delivery
151931,3,Pricing
151932,4,Pricing
151933,2,Pricing
151934,3,Delivery
151935,1,Product Quality
151936,2,User Experience
151937,2,Pricing
151938,5,User Experience
151939,1,Product Quality
151940,4,Pricing
151941,2,Product Quality
151942,2,Delivery
151943,1,Pricing
151944,1,Delivery
151945,4,Customer Service
151946,4,Delivery
151947,3,Pricing
151948,5,Customer Service
151949,3,Delivery
151950,2,User Experience
151951,5,Pricing
151952,1,Pricing
151953,2,Product Quality
151954,3,User Experience
151955,2,User Experience
151956,4,Product Quality
151957,1,Delivery
151958,2,Product Quality
151959,4,Delivery
151960,3,Product Quality
151961,4,Product Quality
151962,4,Product Quality
151963,3,Customer Service
151964,4,User Experience
151965,5,Customer Service
151966,5,Product Quality
151967,1,Pricing
151968,4,Customer Service
151969,1,Pricing
151970,1,Product Quality
151971,1,Delivery
151972,1,User Experience
151973,5,Customer Service
151974,1,Customer Service
151975,4,Pricing
151976,1,Customer Service
151977,2,Delivery
151978,3,User Experience
151979,5,Pricing
151980,5,User Experience
151981,4,Product Quality
151982,5,User Experience
151983,5,Customer Service
151984,2,Product Quality
151985,2,User Experience
151986,1,Customer Service
151987,1,Customer Service
151988,2,Delivery
151989,2,Delivery
151990,5,Customer Service
151991,1,Customer Service
151992,5,Pricing
151993,4,Customer Service
151994,1,Customer Service
151995,5,User Experience
151996,1,Product Quality
151997,4,Pricing
151998,3,Delivery
151999,3,Pricing
152000,1,Customer Service
152001,5,Customer Service
152002,5,User Experience
152003,5,Product Quality
152004,3,User Experience
152005,4,Product Quality
152006,4,User Experience
152007,4,Pricing
152008,1,Product Quality
152009,3,Customer Service
152010,4,User Experience
152011,4,User Experience
152012,4,User Experience
152013,3,Pricing
152014,4,Customer Service
152015,1,Product Quality
152016,5,Delivery
152017,3,User Experience
152018,2,Product Quality
152019,5,Product Quality
152020,2,Product Quality
152021,1,Pricing
152022,2,Product Quality
152023,2,Pricing
152024,4,Product Quality
152025,3,Delivery
152026,2,Customer Service
152027,1,Delivery
152028,2,Pricing
152029,2,Pricing
152030,2,Pricing
152031,5,Customer Service
152032,4,Customer Service
152033,1,Delivery
152034,1,Delivery
152035,3,Delivery
152036,5,User Experience
152037,2,User Experience
152038,1,Delivery
152039,5,User Experience
152040,2,Pricing
152041,2,User Experience
152042,5,Customer Service
152043,1,Delivery
152044,5,User Experience
152045,5,Customer Service
152046,4,Pricing
152047,2,Customer Service
152048,4,Customer Service
152049,3,User Experience
152050,3,Product Quality
152051,2,Pricing
152052,1,User Experience
152053,5,Delivery
152054,1,Customer Service
152055,2,Delivery
152056,2,Customer Service
152057,4,Pricing
152058,5,Delivery
152059,1,Customer Service
152060,1,Customer Service
152061,1,Customer Service
152062,4,Pricing
152063,3,Customer Service
152064,5,Customer Service
152065,2,Product Quality
152066,1,Pricing
152067,2,Customer Service
152068,1,Product Quality
152069,4,Customer Service
152070,3,User Experience
152071,4,Product Quality
152072,4,Pricing
152073,2,Customer Service
152074,2,User Experience
152075,4,Delivery
152076,2,User Experience
152077,4,Pricing
152078,4,Pricing
152079,1,Customer Service
152080,3,User Experience
152081,2,User Experience
152082,2,Product Quality
152083,4,Delivery
152084,4,Pricing
152085,1,Delivery
152086,4,Product Quality
152087,2,Delivery
152088,1,Pricing
152089,5,Customer Service
152090,1,User Experience
152091,5,Pricing
152092,2,Pricing
152093,1,Pricing
152094,2,Pricing
152095,1,User Experience
152096,4,Delivery
152097,1,Delivery
152098,5,User Experience
152099,3,Product Quality
152100,4,Customer Service
152101,5,Pricing
152102,2,Customer Service
152103,1,User Experience
152104,3,Customer Service
152105,3,User Experience
152106,3,Delivery
152107,2,Product Quality
152108,4,Customer Service
152109,4,Delivery
152110,5,Product Quality
152111,1,Delivery
152112,5,Delivery
152113,3,Product Quality
152114,4,Delivery
152115,1,Product Quality
152116,3,Delivery
152117,1,Product Quality
152118,3,Product Quality
152119,2,Customer Service
152120,2,Delivery
152121,4,Customer Service
152122,4,Product Quality
152123,5,Customer Service
152124,2,User Experience
152125,1,Pricing
152126,1,Delivery
152127,4,Customer Service
152128,5,Delivery
152129,5,Pricing
152130,2,User Experience
152131,2,User Experience
152132,4,User Experience
152133,1,Customer Service
152134,1,Customer Service
152135,2,Pricing
152136,3,Customer Service
